customer_id,product_type,months_on_book,num_transactions_last_month,defaulted,credit_limit,current_exposure,ccf,undrawn_amount,ead,segment,utilization_rate
229,Leasing,42,3,1,57200.207127720234,20722.12,0.15,36478.08712772024,26193.833069158034,Corporate,0.3622735133411378
230,Kreditkort,27,5,0,33871.17550517639,21058.14,0.52,12813.03550517639,27720.918462691723,Retail,0.6217127007234151
231,Kreditkort,7,4,1,45217.228209437584,37644.53,0.42,7572.698209437585,40825.063247963786,Retail,0.8325262624599126
232,Kreditkort,13,3,0,42581.05854648244,34210.8,0.6,8370.258546482437,39232.955127889465,Retail,0.803427654637912
233,Kreditkort,61,8,0,29973.551014404147,27261.08,0.32,2712.4710144041455,28129.07072460933,Retail,0.9095045157278617
234,Annuitetslån,100,4,0,33024.616793250956,12947.03,0.06,20077.586793250957,14151.685207595057,Retail,0.39204179358247415
235,Revolverande,90,4,1,54832.66258549045,29841.18,0.6,24991.48258549045,44836.06955129427,Retail,0.5442227058274647
236,Kreditkort,81,2,0,35595.80631047765,17206.74,0.74,18389.06631047765,30814.64906975346,Retail,0.4833923370050248
237,Revolverande,40,5,0,54639.81925236022,46966.51,0.65,7673.309252360217,51954.16101403414,Retail,0.8595656179439364
238,Revolverande,74,6,0,75594.0568221912,46674.08,0.68,28919.976822191195,66339.66423909002,Retail,0.6174305489356735
239,Kreditkort,7,4,0,41981.37651751821,13327.04,0.62,28654.33651751821,31092.728640861293,Retail,0.3174512392283951
240,Revolverande,50,4,0,63276.54791986693,48101.37,0.64,15175.177919866925,57813.48386871484,Retail,0.7601768993611238
241,Leasing,92,1,0,67167.46646874252,37120.35,0.04,30047.116468742526,38322.2346587497,Corporate,0.5526537169192552
242,Leasing,20,3,0,62527.48169610943,40345.57,0.11,22181.911696109433,42785.58028657204,Corporate,0.645245400991583
243,Leasing,72,5,0,74408.828227482,65551.34,0.19,8857.488227481997,67234.26276322157,Corporate,0.8809618638207423
244,Annuitetslån,39,4,0,31409.933758531493,14664.66,0.04,16745.273758531494,15334.47095034126,Retail,0.4668796856668575
245,Revolverande,62,5,0,62680.3198708598,28593.01,0.74,34087.3098708598,53817.619304436244,Retail,0.45617204983813336
246,Leasing,50,7,0,30977.153641477365,14592.57,0.2,16384.583641477366,17869.486728295473,Corporate,0.4710752372180845
247,Annuitetslån,79,8,0,32460.887017141988,16872.2,0.08,15588.687017141987,18119.29496137136,Retail,0.5197701464870663
248,Leasing,30,4,0,47505.16412600911,17566.46,0.13,29938.704126009114,21458.491536381185,Corporate,0.369780008619786
249,Leasing,71,6,0,48925.91562606154,36850.65,0.15,12075.26562606154,38661.93984390923,Corporate,0.7531928534899127
250,Leasing,79,2,0,78184.66882695802,33995.41,0.19,44189.258826958016,42391.369177122026,Corporate,0.4348091577293784
251,Revolverande,83,7,0,52329.13912736957,47200.61,0.88,5128.529127369569,51713.71563208522,Retail,0.9019947736023961
252,Annuitetslån,116,3,0,41360.90726332384,18206.91,0.1,23153.99726332384,20522.309726332383,Retail,0.4401960983129764
253,Leasing,42,9,0,57974.844281334554,27025.98,0.13,30948.864281334554,31049.33235657349,Corporate,0.46616735818816546
254,Annuitetslån,47,3,0,25674.433182656085,12659.12,0.04,13015.313182656084,13179.732527306243,Retail,0.49306327076196754
255,Revolverande,98,5,0,70969.78498001491,56743.87,0.47,14225.91498001491,63430.050040607006,Retail,0.7995496959160729
256,Kreditkort,64,3,0,42448.359628680904,24532.78,0.47,17915.579628680905,32953.10242548002,Retail,0.5779441235091695
257,Leasing,95,7,0,27240.547343084898,22679.59,0.19,4560.957343084898,23546.17189518613,Corporate,0.8325673384737362
258,Kreditkort,117,3,0,46472.061094778124,37649.57,0.7,8822.491094778125,43825.31376634468,Retail,0.8101549428422172
259,Kreditkort,60,6,0,37526.95203749536,33930.7,0.54,3596.25203749536,35872.67610024749,Retail,0.9041688215471874
260,Revolverande,69,6,0,38274.230188490386,30305.26,0.67,7968.970188490388,35644.47002628856,Retail,0.7917928029056278
261,Kreditkort,58,3,0,41383.76084755331,13811.51,0.44,27572.25084755331,25943.300372923455,Retail,0.3337422630794215
262,Leasing,42,2,0,58840.36076349538,49674.96,0.09,9165.400763495381,50499.846068714585,Corporate,0.8442327571658669
263,Revolverande,100,4,0,62564.617845366665,56917.99,0.76,5646.627845366667,61209.42716247866,Retail,0.9097472654700337
264,Kreditkort,42,8,0,49818.57950510478,47123.29,0.48,2695.2895051047817,48417.0289624503,Retail,0.9458979053220776
265,Leasing,93,5,0,53305.02602444257,20331.81,0.04,32973.216024442576,21650.738640977703,Corporate,0.38142388281879874
266,Kreditkort,79,10,0,32734.4668696541,22869.2,0.54,9865.2668696541,28196.444109613214,Retail,0.6986275380950371
267,Kreditkort,111,4,0,44067.2089666566,18933.39,0.4,25133.818966656603,28986.91758666264,Retail,0.4296480408896766
268,Kreditkort,35,1,0,43069.59243368661,20269.9,0.74,22799.692433686607,37141.67240092809,Retail,0.47063133999257506
269,Annuitetslån,8,4,0,32496.811232184555,25497.97,0.04,6998.8412321845535,25777.923649287382,Retail,0.7846299077722135
270,Revolverande,90,7,0,55645.73382441529,52055.69,0.85,3590.04382441529,55107.227250753,Retail,0.9354839342088053
271,Leasing,21,7,0,60438.01999009206,41500.13,0.05,18937.889990092066,42447.0244995046,Corporate,0.6866560156471595
272,Leasing,82,6,0,66146.11702095771,56414.69,0.04,9731.427020957708,56803.94708083831,Corporate,0.8528798445134065
273,Leasing,42,7,0,70171.15798718839,21456.55,0.12,48714.607987188385,27302.302958462606,Corporate,0.3057744893410119
274,Leasing,94,7,0,55891.36025144325,18098.21,0.16,37793.15025144325,24145.114040230917,Corporate,0.32381051236863856
275,Kreditkort,99,2,0,40308.373871113356,27726.95,0.56,12581.423871113355,34772.54736782348,Retail,0.687870716111182
276,Kreditkort,61,2,0,22933.023413309285,12678.27,0.4,10254.753413309285,16780.171365323717,Retail,0.5528390117389453
277,Kreditkort,61,9,0,30285.799162741307,26601.31,0.32,3684.4891627413053,27780.34653207722,Retail,0.8783426799160018
278,Kreditkort,50,1,0,38953.590241681035,19332.21,0.58,19621.380241681036,30712.610540175,Retail,0.49628827227622757
279,Kreditkort,43,5,0,52155.06838242829,30293.39,0.36,21861.67838242829,38163.59421767418,Retail,0.5808330990551673
280,Kreditkort,15,7,1,44517.44854506224,28631.0,0.45,15886.448545062238,35779.90184527801,Retail,0.6431410814350383
281,Leasing,109,3,0,38200.30834270723,18239.7,0.14,19960.608342707226,21034.185167979012,Corporate,0.477475203507935
282,Annuitetslån,47,8,0,37268.85477479259,33188.72,0.01,4080.13477479259,33229.52134774793,Retail,0.8905215950571077
283,Annuitetslån,91,6,0,30174.56234413115,18163.48,0.01,12011.082344131151,18283.59082344131,Retail,0.6019467587583001
284,Revolverande,55,7,0,76309.01275632325,43931.19,0.43,32377.82275632325,57853.653785219,Retail,0.5757011971873492
285,Kreditkort,44,5,0,38726.285561285214,33007.94,0.75,5718.345561285212,37296.69917096391,Retail,0.8523394258342747
286,Revolverande,102,3,0,68691.17236983331,34536.96,0.59,34154.21236983331,54687.94529820165,Retail,0.5027860030405797
287,Annuitetslån,65,9,1,29057.654816246864,24157.15,0.09,4900.504816246863,24598.19543346222,Retail,0.8313523631815302
288,Kreditkort,29,5,0,48980.11185593915,18586.84,0.43,30393.271855939147,31655.946898053833,Retail,0.37947728773400563
289,Revolverande,40,8,0,55826.61960120684,23380.89,0.78,32445.72960120684,48688.559088941336,Retail,0.4188125694698978
290,Kreditkort,62,12,0,44712.348317424265,41048.04,0.4,3664.308317424264,42513.7633269697,Retail,0.9180470618225995
291,Revolverande,9,5,0,66379.98629068246,56263.07,0.65,10116.916290682457,62839.065588943595,Retail,0.847590865017962
292,Revolverande,7,6,0,46811.43224156651,25846.2,0.81,20965.232241566508,42828.038115668875,Retail,0.5521343561252907
293,Leasing,109,2,0,43166.04823934669,30863.58,0.16,12302.468239346686,32831.97491829547,Corporate,0.7149966526671129
294,Annuitetslån,47,2,0,33537.61506833052,30617.52,0.08,2920.0950683305164,30851.12760546644,Retail,0.9129307476879012
295,Revolverande,60,8,0,41833.644295508944,18310.93,0.81,23522.714295508944,37364.32857936225,Retail,0.4377082204613422
296,Kreditkort,117,3,0,37174.177386129566,12578.14,0.4,24596.037386129567,22416.55495445183,Retail,0.33835691559090575
297,Kreditkort,33,5,0,40949.98576031779,26591.05,0.52,14358.935760317789,34057.69659536525,Retail,0.6493543161562663
298,Revolverande,25,3,0,61220.58879572729,24040.59,0.64,37179.9987957273,47835.78922926547,Retail,0.39268799064013316
299,Kreditkort,44,5,1,35143.32051604141,14821.96,0.7,20321.360516041408,29046.912361228984,Retail,0.42175752838251057
300,Revolverande,12,3,0,61259.9615430351,53878.17,0.55,7381.791543035099,57938.1553486693,Retail,0.879500552120827
301,Revolverande,34,4,0,66694.76337509736,20329.38,0.87,46365.38337509736,60667.26353633471,Retail,0.3048122366918934
302,Kreditkort,109,5,0,28675.728565694568,23827.61,0.5,4848.118565694567,26251.669282847284,Retail,0.8309330291438703
303,Kreditkort,55,6,0,39142.96292127255,24895.63,0.6,14247.332921272548,33444.02975276353,Retail,0.6360180257706112
304,Kreditkort,32,6,1,34334.32801957185,22782.25,0.42,11552.078019571847,27634.122768220175,Retail,0.6635414558576265
305,Kreditkort,41,8,0,36708.704690520535,27041.44,0.48,9667.264690520537,31681.727051449856,Retail,0.7366492560273596
306,Leasing,33,7,0,50742.06898069821,29452.69,0.14,21289.378980698213,32433.20305729775,Corporate,0.5804392802982377
307,Kreditkort,84,6,0,41556.575847330474,15589.85,0.53,25966.725847330476,29352.214699085154,Retail,0.37514760737924147
308,Annuitetslån,102,8,0,34044.76330679286,12488.75,0.09,21556.013306792862,14428.791197611357,Retail,0.3668332156537024
309,Kreditkort,4,9,0,45692.8817892367,36112.7,0.63,9580.181789236703,42148.21452721912,Retail,0.79033535609712
310,Revolverande,80,6,0,60235.76244430511,26724.97,0.68,33510.79244430511,49512.30886212748,Retail,0.4436728102298084
311,Annuitetslån,79,7,0,31011.251977646163,9869.83,0.09,21141.42197764616,11772.557977988154,Retail,0.31826609280768375
312,Revolverande,95,8,1,46406.76193317561,43471.49,0.73,2935.271933175609,45614.238511218195,Retail,0.936749046671209
313,Revolverande,14,2,0,60418.27770503488,56627.3,0.72,3790.9777050348785,59356.803947625114,Retail,0.9372544559521768
314,Leasing,41,3,0,60556.82834069437,33051.42,0.05,27505.40834069437,34426.69041703472,Corporate,0.5457917943464907
315,Leasing,68,2,0,41161.884152784114,13031.46,0.08,28130.424152784115,15281.893932222729,Corporate,0.31659046392604395
316,Kreditkort,98,4,0,50431.79496411638,38969.76,0.61,11462.034964116378,45961.60132811099,Retail,0.7727220502012285
317,Annuitetslån,15,7,0,29808.87899421468,25044.16,0.09,4764.71899421468,25472.984709479322,Retail,0.840157726322435
318,Revolverande,48,7,1,68016.93238255977,25932.06,0.56,42084.87238255977,49499.58853423347,Retail,0.381258887921403
319,Revolverande,29,9,0,51390.31632736544,19941.91,0.51,31448.406327365443,35980.59722695638,Retail,0.38804801030930597
320,Revolverande,115,6,1,62351.7043697858,52029.11,0.7,10322.594369785802,59254.92605885006,Retail,0.8344456743545267
321,Kreditkort,107,2,0,49951.00032457009,44917.93,0.33,5033.070324570086,46578.843207108126,Retail,0.8992398492149035
322,Kreditkort,19,4,0,27440.928579650943,22336.66,0.62,5104.268579650943,25501.306519383586,Retail,0.8139906758317188
323,Kreditkort,106,9,0,56478.8384899204,24313.25,0.62,32165.588489920403,44255.91486375065,Retail,0.43048424241831934
324,Revolverande,97,3,0,65480.21227119131,37159.29,0.58,28320.92227119131,53585.42491729096,Retail,0.5674888445092688
325,Leasing,100,3,0,40602.45931939976,28037.93,0.18,12564.529319399757,30299.545277491958,Corporate,0.6905475793827973
326,Kreditkort,62,9,0,35149.14418475465,14206.96,0.53,20942.184184754653,25306.317617919965,Retail,0.40419077987571683
327,Kreditkort,66,3,0,36990.72864991181,16160.94,0.59,20829.78864991181,28450.515303447966,Retail,0.4368916371707787
328,Kreditkort,90,7,0,26484.65608415807,12815.29,0.39,13669.366084158068,18146.34277282165,Retail,0.4838760208657394
329,Annuitetslån,111,7,1,23406.111667513498,14773.55,0.04,8632.561667513499,15118.852466700539,Retail,0.6311834366109148
330,Revolverande,37,3,0,55328.67350394171,34969.0,0.83,20359.67350394171,51867.529008271624,Retail,0.6320231045754016
331,Annuitetslån,114,4,0,25909.723397092228,21486.71,0.02,4423.013397092229,21575.170267941845,Retail,0.8292913695254419
332,Kreditkort,72,1,0,58499.85524412863,46183.1,0.48,12316.755244128632,52095.14251718174,Retail,0.7894566543330924
333,Revolverande,85,3,0,57336.76567657152,51254.95,0.56,6081.815676571525,54660.76677888005,Retail,0.8939281697387994
334,Revolverande,32,5,0,58171.2449882239,48944.48,0.48,9226.764988223898,53373.327194347476,Retail,0.8413861523835058
335,Revolverande,73,5,1,61184.023596672196,28451.82,0.54,32732.203596672196,46127.209942202986,Retail,0.46502041427604796
336,Revolverande,76,6,0,68201.64994031601,35147.24,0.52,33054.409940316014,52335.53316896432,Retail,0.5153429576961513
337,Leasing,107,1,0,43694.0563649056,27320.81,0.18,16373.246364905597,30267.994345683008,Corporate,0.6252752038362742
338,Kreditkort,98,6,0,54019.536398465134,16706.96,0.63,37312.576398465135,40213.883131033035,Retail,0.30927625658917535
339,Annuitetslån,100,6,0,36759.06662060014,32625.01,0.03,4134.056620600142,32749.031698618004,Retail,0.8875364093634691
340,Revolverande,65,1,0,66721.73958918819,21939.69,0.78,44782.04958918819,56869.68867956678,Retail,0.32882371075881206
341,Annuitetslån,30,3,0,28382.188453826628,14463.19,0.0,13918.998453826627,14463.19,Retail,0.5095868496373824
342,Annuitetslån,62,6,0,36001.369885106935,24119.61,0.05,11881.759885106934,24713.697994255348,Retail,0.6699636729650617
343,Revolverande,81,8,0,55975.228052983206,35633.66,0.53,20341.568052983203,46414.6910680811,Retail,0.6365969597528224
344,Annuitetslån,96,8,0,30105.74697787833,21838.68,0.01,8267.06697787833,21921.350669778785,Retail,0.7253990414536812
345,Annuitetslån,39,8,0,25392.14967393509,16324.31,0.09,9067.839673935092,17140.415570654157,Retail,0.6428880661788481
346,Kreditkort,95,8,0,41856.752677779536,18787.44,0.39,23069.312677779537,27784.47194433402,Retail,0.4488508734690657
347,Kreditkort,24,2,1,52752.93969217619,22720.73,0.67,30032.209692176188,42842.31049375805,Retail,0.43070073691778965
348,Revolverande,70,6,0,43922.82466779326,39078.6,0.61,4844.2246677932635,42033.57704735389,Retail,0.88971053878178
349,Annuitetslån,22,4,1,28002.78359064637,13205.51,0.0,14797.27359064637,13205.51,Retail,0.47157847566307554
350,Kreditkort,98,8,0,51662.87343885447,24934.32,0.63,26728.55343885447,41773.30866647832,Retail,0.48263517571299985
351,Kreditkort,102,11,0,24405.237958313213,13872.41,0.57,10532.827958313213,19876.12193623853,Retail,0.5684193706160775
352,Leasing,116,2,0,63278.299100226985,24718.71,0.07,38559.589100226985,27417.88123701589,Corporate,0.3906348677426971
353,Kreditkort,70,5,0,37585.519143385616,23668.63,0.43,13916.889143385615,29652.892331655814,Retail,0.6297273668006594
354,Revolverande,93,10,0,55319.897149970006,40509.14,0.44,14810.757149970006,47025.8731459868,Retail,0.7322707034357161
355,Revolverande,66,4,0,65073.496608803696,52768.12,0.87,12305.376608803694,63473.79764965922,Retail,0.810900331931158
356,Kreditkort,19,8,0,42925.58819374448,32728.41,0.52,10197.17819374448,38030.94266074713,Retail,0.7624452308557881
357,Revolverande,14,4,0,63849.352518922926,25282.01,0.44,38567.34251892293,42251.640708326086,Retail,0.3959634515088812
358,Kreditkort,24,3,0,47676.709507035994,28436.47,0.69,19240.239507035993,41712.23525985483,Retail,0.5964436366105221
359,Leasing,19,6,0,43873.948138035215,14262.59,0.06,29611.358138035215,16039.271488282113,Corporate,0.3250810698669599
360,Kreditkort,12,7,0,37683.497028423095,11741.0,0.39,25942.497028423095,21858.57384108501,Retail,0.3115687482810911
361,Annuitetslån,67,4,1,21831.9916290531,12795.4,0.03,9036.5916290531,13066.497748871592,Retail,0.5860848711105412
362,Kreditkort,24,7,0,56547.482724168636,26262.03,0.55,30285.452724168637,42919.02899829275,Retail,0.46442438699000643
363,Annuitetslån,92,4,0,28419.573291968623,21149.41,0.01,7270.1632919686235,21222.111632919685,Retail,0.744184642841799
364,Kreditkort,84,3,0,53402.692127472605,41160.47,0.52,12242.222127472603,47526.425506285756,Retail,0.7707564611489935
365,Leasing,52,4,0,68295.11636051077,60237.14,0.18,8057.976360510773,61687.57574489194,Corporate,0.8820124074761807
366,Annuitetslån,16,6,0,28798.454659275823,22878.75,0.02,5919.704659275823,22997.144093185518,Retail,0.794443669658187
367,Leasing,66,6,0,58714.175851944034,19455.45,0.07,39258.72585194404,22203.560809636085,Corporate,0.33135864921377123
368,Leasing,49,8,0,24395.371681505818,13211.43,0.08,11183.941681505818,14106.145334520466,Corporate,0.5415547740974003
369,Revolverande,31,7,0,58125.4686405049,27752.89,0.69,30372.5786405049,48709.96926194838,Retail,0.4774652256422466
370,Revolverande,78,2,0,50719.81341981057,27945.91,0.86,22773.90341981057,47531.466941037084,Retail,0.5509860568431163
371,Revolverande,38,6,0,54599.337470127575,22060.82,0.6,32538.517470127576,41583.93048207654,Retail,0.40404922517731884
372,Revolverande,101,4,0,63123.29582058381,22945.8,0.43,40177.495820583805,40222.123202851035,Retail,0.36350763536205644
373,Revolverande,54,2,0,55504.04197589119,35447.1,0.57,20056.94197589119,46879.556926257974,Retail,0.6386399753624583
374,Kreditkort,78,9,0,34884.48975462793,26799.93,0.39,8084.559754627931,29952.908304304892,Retail,0.768247728102275
375,Revolverande,9,5,0,49726.84185354796,37605.53,0.73,12121.311853547959,46454.087653090006,Retail,0.7562420736622123
376,Annuitetslån,31,3,1,28034.48581280227,16627.64,0.0,11406.845812802272,16627.64,Retail,0.5931137853224615
377,Leasing,13,2,0,64449.04879492993,41213.96,0.06,23235.08879492993,42608.0653276958,Corporate,0.6394812766149346
378,Revolverande,35,6,0,52884.8902938476,33614.36,0.67,19270.5302938476,46525.61529687789,Retail,0.6356136849906739
379,Leasing,8,3,0,52095.973386504375,39047.01,0.06,13048.963386504372,39829.94780319026,Corporate,0.7495206915572338
380,Revolverande,113,6,0,68025.25974962144,22526.66,0.68,45498.59974962144,53465.70782974258,Retail,0.33115139997867277
381,Revolverande,81,5,1,65731.98578503162,50050.47,0.46,15681.515785031617,57263.96726111454,Retail,0.7614324959492919
382,Kreditkort,34,2,0,38710.24119000947,26262.21,0.72,12448.031190009468,35224.79245680681,Retail,0.6784305442865047
383,Kreditkort,53,7,0,30949.070051413684,13270.05,0.43,17679.020051413685,20872.028622107886,Retail,0.42877055685212273
384,Leasing,77,6,0,27888.582297012617,9255.89,0.18,18632.692297012618,12609.77461346227,Corporate,0.3318881505493908
385,Kreditkort,60,5,0,47829.76572166197,17722.99,0.45,30106.77572166197,31271.03907474789,Retail,0.37054310705045557
386,Leasing,89,8,0,44006.06803597087,28210.06,0.16,15796.00803597087,30737.42128575534,Corporate,0.6410493202196774
387,Revolverande,28,3,0,65150.37419431245,51662.0,0.52,13488.374194312448,58675.954581042475,Retail,0.7929655146095851
388,Revolverande,100,5,0,53512.658360017245,27694.26,0.73,25818.398360017247,46541.69080281259,Retail,0.517527270158796
389,Kreditkort,48,5,0,42578.997572675806,23266.46,0.45,19312.537572675807,31957.101907704113,Retail,0.5464304311130793
390,Leasing,100,4,0,64703.483670196765,58698.69,0.1,6004.793670196763,59299.16936701968,Corporate,0.9071952029537685
391,Leasing,31,3,0,64061.02323767729,28088.1,0.13,35972.92323767729,32764.580020898047,Corporate,0.43845849754519794
392,Annuitetslån,6,3,1,25064.51539773886,9209.63,0.06,15854.885397738863,10160.923123864332,Retail,0.36743698626747934
393,Annuitetslån,83,5,0,32447.522504590866,16977.08,0.06,15470.442504590865,17905.306550275454,Retail,0.5232165259334663
394,Kreditkort,101,5,0,39758.44553646354,31204.39,0.33,8554.055536463544,34027.22832703297,Retail,0.7848493465717017
395,Annuitetslån,15,6,0,31666.46858306389,22386.62,0.02,9279.84858306389,22572.216971661277,Retail,0.7069503169031292
396,Leasing,107,6,0,40086.60198151583,22860.07,0.11,17226.53198151583,24754.98851796674,Corporate,0.5702670934927564
397,Leasing,41,6,0,34796.99914923374,32259.92,0.0,2537.079149233745,32259.92,Corporate,0.9270891395446779
398,Annuitetslån,17,6,0,28407.633831558214,22093.97,0.03,6313.663831558213,22283.37991494675,Retail,0.7777476339988469
399,Kreditkort,31,7,0,38017.991924335955,12934.1,0.4,25083.891924335956,22967.656769734385,Retail,0.3402099728397455
400,Kreditkort,31,2,0,38905.27973309758,30502.15,0.41,8403.12973309758,33947.43319057001,Retail,0.7840105561315666
401,Revolverande,77,5,0,56931.8237213922,17969.11,0.67,38962.713721392196,44074.12819333277,Retail,0.3156250551174261
402,Leasing,118,3,0,63065.69700380432,45578.22,0.12,17487.47700380432,47676.71724045652,Corporate,0.7227101604419052
403,Kreditkort,34,1,0,30814.485135846073,13460.19,0.71,17354.29513584607,25781.73954645071,Retail,0.4368137238269785
404,Leasing,4,8,1,42183.05851992305,31750.66,0.08,10432.398519923048,32585.251881593846,Corporate,0.7526874796194347
405,Annuitetslån,49,0,0,32424.20170613091,16256.09,0.09,16168.111706130909,17711.22005355178,Retail,0.5013566763287877
406,Leasing,80,4,0,50228.101646688214,43570.57,0.13,6657.531646688214,44436.049114069465,Corporate,0.8674540460732866
407,Annuitetslån,86,3,0,28803.97991302373,14949.09,0.09,13854.88991302373,16196.030092172135,Retail,0.518993904493065
408,Revolverande,24,3,0,54741.17742274867,38472.23,0.82,16268.947422748664,51812.76688665391,Retail,0.702802384079013
409,Leasing,77,2,0,33170.31998677745,16115.9,0.14,17054.41998677745,18503.51879814884,Corporate,0.48585301578110235
410,Revolverande,29,3,0,73617.07113656696,65975.18,0.58,7641.891136566963,70407.47685920884,Retail,0.8961940346364704
411,Annuitetslån,69,8,0,23127.75054030289,18679.07,0.02,4448.680540302892,18768.043610806057,Retail,0.8076475041292697
412,Leasing,83,6,0,61258.49144661545,28065.39,0.04,33193.10144661545,29393.11405786462,Corporate,0.4581469333840512
413,Leasing,110,4,0,31991.871591696807,29327.52,0.19,2664.3515916968063,29833.746802422393,Corporate,0.9167178580327787
414,Kreditkort,58,6,0,32092.611337954422,17078.16,0.73,15014.451337954422,28038.70947670673,Retail,0.5321523954581553
415,Kreditkort,94,5,0,41301.375780165756,29890.31,0.63,11411.065780165754,37079.28144150443,Retail,0.7237122114066303
416,Annuitetslån,95,1,0,38892.5771813259,30447.23,0.09,8445.347181325898,31207.311246319332,Retail,0.7828545240920446
417,Revolverande,23,3,0,44394.383973917065,13979.19,0.86,30415.193973917063,40136.256817568676,Retail,0.3148864506873924
418,Annuitetslån,49,3,0,27219.789665423108,25132.82,0.05,2086.9696654231084,25237.168483271154,Retail,0.9233289569436257
419,Kreditkort,82,3,0,47243.50693963821,24750.25,0.58,22493.25693963821,37796.33902499016,Retail,0.5238868069557737
420,Kreditkort,103,9,0,9921.768586584858,4200.44,0.49,5721.328586584858,7003.8910074265805,Retail,0.42335597361939886
421,Kreditkort,61,2,0,38459.32716437445,32804.27,0.49,5655.057164374455,35575.24801054348,Retail,0.8529600598521954
422,Kreditkort,86,3,0,44794.20636177006,33904.04,0.32,10890.166361770061,37388.89323576642,Retail,0.7568844891721455
423,Revolverande,8,5,1,81179.23600704902,28930.91,0.62,52248.32600704902,61324.87212437039,Retail,0.3563831272997919
424,Annuitetslån,21,4,0,28736.778674049998,10807.3,0.07,17929.47867405,12062.3635071835,Retail,0.37607903525245334
425,Revolverande,59,3,0,66122.04787231667,50575.08,0.61,15546.967872316673,60058.73040211317,Retail,0.7648746768651471
426,Kreditkort,71,3,0,36126.692667378054,12594.09,0.69,23532.602667378054,28831.585840490858,Retail,0.34860899435093606
427,Annuitetslån,5,0,0,25373.643576889706,22738.95,0.03,2634.6935768897056,22817.99080730669,Retail,0.8961641607006184
428,Leasing,3,2,0,39814.57399626775,31135.04,0.03,8679.533996267746,31395.426019888033,Corporate,0.7820010833952067
429,Annuitetslån,60,7,0,39192.31965431238,20304.36,0.08,18887.959654312377,21815.39677234499,Retail,0.5180698713189305
430,Revolverande,40,4,0,39851.06595058931,21356.59,0.74,18494.475950589313,35042.50220343609,Retail,0.5359101316506737
431,Revolverande,17,3,0,68285.5522869789,42966.8,0.52,25318.752286978895,56132.55118922903,Retail,0.6292224132482146
432,Kreditkort,36,11,0,51305.71266335444,27429.58,0.54,23876.132663354438,40322.6916382114,Retail,0.534630133294919
433,Kreditkort,63,2,0,30348.200371347593,24559.42,0.48,5788.780371347595,27338.034578246843,Retail,0.8092545752132008
434,Revolverande,37,6,0,71443.44850891818,66698.1,0.87,4745.348508918178,70826.55320275882,Retail,0.9335789549922716
435,Revolverande,66,11,0,36108.193040600716,24551.37,0.7,11556.823040600717,32641.1461284205,Retail,0.6799390368937595
436,Kreditkort,115,3,0,40646.53915602093,23978.38,0.37,16668.15915602093,30145.598887727745,Retail,0.5899242714849465
437,Revolverande,27,5,0,80383.28984630831,35754.74,0.65,44628.54984630831,64763.297400100404,Retail,0.44480314339413757
438,Leasing,26,6,0,44654.28327008577,32362.38,0.17,12291.903270085768,34452.00355591458,Corporate,0.724731820333119
439,Kreditkort,14,4,0,30404.851909086676,22670.62,0.6,7734.231909086677,27311.159145452006,Retail,0.7456250754908215
440,Revolverande,20,3,0,73352.86330699388,54675.31,0.82,18677.553306993883,69990.90371173498,Retail,0.7453739027360768
441,Revolverande,17,10,0,44070.54951790026,13994.17,0.53,30076.379517900263,29934.65114448714,Retail,0.31754017485795016
442,Leasing,110,2,0,41787.418146037584,36958.02,0.18,4829.398146037587,37827.31166628676,Corporate,0.8844293722775614
443,Annuitetslån,82,4,1,38133.57182998026,19820.66,0.08,18312.91182998026,21285.69294639842,Retail,0.5197693016634015
444,Annuitetslån,29,7,0,28557.38194774929,22380.64,0.07,6176.741947749291,22813.01193634245,Retail,0.7837076956476361
445,Leasing,74,6,0,58081.73783374589,46109.61,0.07,11972.127833745886,46947.658948362216,Corporate,0.7938744899814275
446,Leasing,62,7,0,37678.89657165444,27236.59,0.18,10442.30657165444,29116.2051828978,Corporate,0.7228606057558992
447,Leasing,48,5,0,49388.92187043563,27493.0,0.13,21895.92187043563,30339.469843156632,Corporate,0.5566632953058528
448,Kreditkort,91,7,0,37152.9288011208,25837.99,0.68,11314.938801120796,33532.14838476214,Retail,0.6954496141693288
449,Annuitetslån,19,1,0,30866.10081483249,10066.34,0.04,20799.76081483249,10898.3304325933,Retail,0.32612930477965296
450,Revolverande,95,6,0,56819.74169585431,45184.89,0.47,11634.851695854311,50653.270297051524,Retail,0.7952322318159497
451,Kreditkort,55,5,0,53753.1546747095,19605.53,0.45,34147.6246747095,34971.96110361927,Retail,0.3647326397612208
452,Kreditkort,10,15,1,44300.75213016193,24714.86,0.5,19585.892130161927,34507.806065080964,Retail,0.5578880450468249
453,Annuitetslån,81,6,0,35380.53853950977,12997.12,0.05,22383.418539509767,14116.29092697549,Retail,0.3673522376005102
454,Leasing,29,3,0,31364.362331149357,26474.61,0.1,4889.752331149357,26963.585233114936,Corporate,0.8440984618299373
455,Revolverande,48,2,0,73360.26481365989,48248.79,0.67,25111.474813659886,65073.47812515213,Retail,0.6576965080831597
456,Annuitetslån,52,5,0,37385.555414407936,28006.3,0.08,9379.255414407937,28756.640433152636,Retail,0.749120875417213
457,Revolverande,118,7,0,69387.57642502485,51602.04,0.49,17785.536425024846,60316.952848262175,Retail,0.7436783738333533
458,Annuitetslån,73,3,0,26752.76800283724,22660.77,0.03,4091.998002837241,22783.529940085118,Retail,0.8470439394382193
